wave,625-50,675-50,725-50,750-50,775-50,Open,F610,F670,F720,F760,Halpha,Ha-Cont,SII,SII-Cont,ND10,ND25
564.4,7.36E-07,1.62E-06,4.59E-07,1.40E-06,2.51E-06,0.08556824789,0.06470437799,0.004203178677,0.002298998923,0.003930125054,0,0,0,0,0.1033861224,0.003684585091
564.5,1.71E-06,2.14E-06,4.49E-07,1.36E-06,2.59E-06,0.0864808506,0.06534605726,0.004339027884,0.002403465451,0.003812375146,0,0,0,0,0.103389521,0.003684667019
564.6,3.82E-07,2.87E-06,4.40E-07,1.33E-06,2.66E-06,0.08739858804,0.06597727554,0.00447019782,0.002522013922,0.003691967091,0,0,0,0,0.103392942,0.00368473423
564.7,0,3.80E-06,4.33E-07,1.31E-06,2.71E-06,0.08831442225,0.06659225583,0.004595557412,0.002654224823,0.003569882065,0,0,0,0,0.1033963578,0.003684784544
564.8,2.56E-07,4.65E-06,4.29E-07,1.28E-06,2.75E-06,0.08922892818,0.06719099924,0.004714354745,0.00279983468,0.003447499562,0,0,0,2.86E-09,0.103399741,0.003684815783
564.9,3.08E-07,5.12E-06,4.26E-07,1.25E-06,2.78E-06,0.09014400905,0.06777452747,0.00482591819,0.002958571604,0.003326296671,0,0,0,7.82E-09,0.1034030643,0.003684825769
565,1.96E-07,5.08E-06,4.24E-07,1.23E-06,2.78E-06,0.09105926832,0.06834214301,0.004929471903,0.003130037517,0.003207709247,0,0,0,1.29E-08,0.1034063,0.003684812324
565.1,1.53E-07,4.55E-06,4.25E-07,1.21E-06,2.77E-06,0.09197413103,0.06889281926,0.005024397751,0.003313767378,0.00309317353,0,0,0,0,0.1034094231,0.003684774648
565.2,1.61E-07,3.80E-06,4.26E-07,1.19E-06,2.73E-06,0.09288960846,0.06942688301,0.005110413462,0.003509314097,0.002983889604,0,0,0,0,0.1034124176,0.003684717459
565.3,1.54E-07,3.16E-06,4.30E-07,1.17E-06,2.68E-06,0.09380609718,0.06994440994,0.005187264875,0.003716163512,0.002880925633,0,0,0,0,0.1034152698,0.003684646851
565.4,1.37E-07,2.66E-06,4.36E-07,1.16E-06,2.61E-06,0.0947199486,0.07044252918,0.005254513913,0.003933549124,0.002785260551,0,0,0,0,0.1034179659,0.003684568921
565.5,1.25E-07,2.28E-06,4.43E-07,1.14E-06,2.52E-06,0.09563015145,0.07092079655,0.005311964653,0.004160472286,0.002697997692,0,0,0,0,0.1034204924,0.003684489765
565.6,1.18E-07,2.00E-06,4.53E-07,1.12E-06,2.43E-06,0.09655028874,0.0713898388,0.005360305295,0.004396371418,0.002620670852,0,0,0,0,0.1034228355,0.003684415479
565.7,1.10E-07,1.80E-06,4.64E-07,1.11E-06,2.32E-06,0.09748400907,0.0718528812,0.005399706371,0.004640238827,0.002554531481,0,0,0,0,0.1034249815,0.003684352158
565.8,1.02E-07,1.66E-06,4.78E-07,1.10E-06,2.22E-06,0.09838062889,0.0722732332,0.005427366686,0.004888316777,0.00249947907,0,0,0,0,0.1034269167,0.003684305899
565.9,9.50E-08,1.57E-06,4.94E-07,1.09E-06,2.11E-06,0.09922656517,0.07264191129,0.005442608693,0.005138263198,0.002456507488,0,0,0,0,0.1034286274,0.003684282797
566,8.87E-08,1.52E-06,5.14E-07,1.08E-06,2.02E-06,0.100210969,0.07309800103,0.005455870496,0.005398465679,0.002431554047,0,0,0,0,0.1034301,0.003684288948
566.1,8.29E-08,1.52E-06,5.39E-07,1.08E-06,1.92E-06,0.10149373,0.07375720232,0.005475874644,0.0056771873,0.002429433517,0,0,0,0,0.1034313337,0.003684327938
566.2,7.77E-08,1.54E-06,5.68E-07,1.08E-06,1.84E-06,0.1029149571,0.07450288692,0.005494140135,0.005965464988,0.00244650241,0,0,0,0,0.1034323798,0.003684393315
566.3,7.29E-08,1.61E-06,6.02E-07,1.08E-06,1.76E-06,0.1042854993,0.07519958478,0.005500990604,0.006251216944,0.002478368861,0,0,0,0,0.1034333025,0.003684476116
566.4,6.85E-08,1.73E-06,6.40E-07,1.08E-06,1.69E-06,0.1056189452,0.07585961824,0.005497795012,0.006533376729,0.002525479158,0,0,0,0,0.1034341659,0.003684567379
566.5,6.45E-08,1.93E-06,6.85E-07,1.09E-06,1.63E-06,0.1069659798,0.07652140103,0.005487766349,0.006813545841,0.002589120056,0,0,0,0,0.1034350344,0.00368465814
566.6,6.10E-08,2.17E-06,7.37E-07,1.09E-06,1.57E-06,0.1083229333,0.07718392811,0.005471209125,0.007090216218,0.002669268212,0,0,0,0,0.1034359722,0.003684739439
566.7,5.79E-08,2.50E-06,7.99E-07,1.10E-06,1.51E-06,0.1096762171,0.07783925533,0.005447951637,0.007361155579,0.002765626262,0,0,0,0,0.1034370434,0.003684802311
566.8,5.50E-08,3.16E-06,8.70E-07,1.10E-06,1.46E-06,0.1110269215,0.07849002706,0.005418587701,0.007625024778,0.002878219852,0,0,0,0,0.1034383123,0.003684837796
566.9,5.26E-08,4.35E-06,9.51E-07,1.11E-06,1.42E-06,0.112378716,0.07914074924,0.005383831848,0.007880653295,0.003007117306,0,0,0,1.27E-08,0.1034398431,0.003684836929
567,5.04E-08,5.69E-06,1.05E-06,1.12E-06,1.38E-06,0.1137309095,0.07979287236,0.00534418386,0.008126562741,0.003152251138,0,0,0,2.58E-08,0.1034417,0.00368479075
567.1,4.86E-08,7.64E-06,1.17E-06,1.14E-06,1.34E-06,0.1150824119,0.08044756945,0.005300248042,0.008361246571,0.003313383641,0,0,0,1.73E-08,0.1034439193,0.003684693444
567.2,4.71E-08,1.44E-05,1.32E-06,1.16E-06,1.31E-06,0.1164348976,0.08110872111,0.005252910415,0.00858348653,0.003489672572,0,0,0,8.51E-09,0.1034464256,0.003684551795
567.3,4.58E-08,2.76E-05,1.50E-06,1.17E-06,1.29E-06,0.117789058,0.08177988013,0.005203019576,0.008792032428,0.003679986606,0,0,0,0,0.1034491155,0.003684375735
567.4,4.49E-08,3.52E-05,1.72E-06,1.19E-06,1.27E-06,0.1191388857,0.08245992234,0.005151103398,0.008985222431,0.00388290761,0,0,0,0,0.1034518855,0.003684175197
567.5,4.40E-08,2.67E-05,1.99E-06,1.21E-06,1.26E-06,0.1204827062,0.0831500043,0.005097778778,0.009162250732,0.004097058785,0,0,0,0,0.1034546324,0.003683960113
567.6,4.35E-08,1.29E-05,2.33E-06,1.23E-06,1.25E-06,0.1218428739,0.08386757072,0.005044616434,0.009324382758,0.00432183174,0,0,0,0,0.1034572526,0.003683740415
567.7,4.32E-08,6.06E-06,2.77E-06,1.26E-06,1.25E-06,0.123225396,0.08461875337,0.004992440758,0.009471692376,0.004556074165,0,0,0,0,0.1034596429,0.003683526036
567.8,4.32E-08,4.25E-06,3.33E-06,1.28E-06,1.25E-06,0.124546862,0.085348464,0.004938510348,0.009597379301,0.004795157966,0,0,0,0,0.1034616998,0.003683326908
567.9,4.33E-08,3.05E-06,4.05E-06,1.31E-06,1.26E-06,0.1257849173,0.08604389038,0.004882736704,0.009699336808,0.00503631483,0,0,0,0,0.10346332,0.003683152964
568,4.37E-08,1.96E-06,4.99E-06,1.33E-06,1.27E-06,0.12725085,0.08692021365,0.004837776759,0.009801233076,0.005290436884,0,0,0,0,0.1034644,0.003683014136
568.1,4.46E-08,1.38E-06,6.22E-06,1.37E-06,1.29E-06,0.1292077925,0.0881587681,0.004813494951,0.009922829838,0.005568228043,0,0,0,0,0.1034648754,0.003682917595
568.2,4.58E-08,1.12E-06,7.77E-06,1.42E-06,1.32E-06,0.1313926107,0.08958166418,0.004799790994,0.01004306371,0.005858642684,0,0,0,0,0.1034648377,0.003682859471
568.3,4.72E-08,9.16E-07,9.57E-06,1.46E-06,1.36E-06,0.1334940167,0.09097921008,0.004785691341,0.01013733158,0.006146776007,0,0,0,0,0.1034644171,0.003682833132
568.4,4.88E-08,7.36E-07,1.12E-05,1.51E-06,1.40E-06,0.1355343715,0.0923693725,0.004772830486,0.0102068791,0.006431653845,0,0,0,0,0.1034637439,0.003682831946
568.5,5.09E-08,6.12E-07,1.23E-05,1.56E-06,1.45E-06,0.1375970874,0.0938107232,0.004764810577,0.01025812147,0.006715338962,0,0,0,0,0.1034629485,0.00368284928
568.6,5.34E-08,5.27E-07,1.25E-05,1.62E-06,1.51E-06,0.1396761321,0.09530060522,0.004761992971,0.01029086148,0.006995777921,0,0,0,0,0.1034621612,0.003682878504
568.7,5.62E-08,4.60E-07,1.16E-05,1.67E-06,1.58E-06,0.1417491447,0.09682525639,0.004764252265,0.01030375372,0.007269953636,0,0,0,0,0.1034615124,0.003682912985
568.8,5.95E-08,4.05E-07,1.01E-05,1.73E-06,1.66E-06,0.1438178928,0.09838738906,0.004772356166,0.0102972931,0.007535917637,0,0,0,0,0.1034611324,0.003682946092
568.9,6.33E-08,3.63E-07,8.40E-06,1.80E-06,1.75E-06,0.1458884088,0.09999267507,0.004787262215,0.01027229076,0.007791871865,0,0,0,0,0.1034611515,0.003682971193
569,6.79E-08,3.29E-07,6.89E-06,1.87E-06,1.86E-06,0.1479596535,0.1016420498,0.00480972634,0.0102290563,0.008035570881,0,0,0,0,0.1034617,0.003682981655
569.1,7.31E-08,3.01E-07,5.66E-06,1.95E-06,1.98E-06,0.150029859,0.1033361846,0.004840281156,0.01016783076,0.008264881653,0,0,0,1.68E-08,0.1034628795,0.003682973072
569.2,7.92E-08,2.78E-07,4.68E-06,2.03E-06,2.13E-06,0.1521014142,0.105077689,0.004879433432,0.01008902243,0.008478720642,0,0,0,5.13E-08,0.1034646765,0.003682949934
569.3,8.62E-08,2.60E-07,3.92E-06,2.11E-06,2.31E-06,0.1541753584,0.1068679463,0.004927672121,0.009992918615,0.008676114254,0,0,0,8.68E-08,0.1034670485,0.003682918957
569.4,9.46E-08,2.46E-07,3.33E-06,2.21E-06,2.51E-06,0.1562431749,0.1087014453,0.004985205606,0.00987933677,0.008855533569,0,0,0,1.23E-07,0.1034699533,0.003682886857
569.5,1.05E-07,2.34E-07,2.86E-06,2.30E-06,2.74E-06,0.1583024749,0.1105758605,0.005052397465,0.009749105344,0.009015773057,0,0,0,1.60E-07,0.1034733486,0.003682860348
569.6,1.17E-07,2.25E-07,2.49E-06,2.41E-06,3.01E-06,0.1603849356,0.1125123602,0.00513071813,0.009605304918,0.009157561272,0,0,0,1.53E-07,0.103477192,0.003682846145
569.7,1.30E-07,2.17E-07,2.19E-06,2.51E-06,3.34E-06,0.1624990733,0.1145160505,0.005220950277,0.00944950496,0.009280298041,0,0,0,1.45E-07,0.1034814411,0.003682850965
569.8,1.46E-07,2.11E-07,1.94E-06,2.63E-06,3.73E-06,0.1645266962,0.1165023123,0.005319837381,0.009276122407,0.009376125228,0,0,0,1.38E-07,0.1034860537,0.003682881523
569.9,1.66E-07,2.07E-07,1.75E-06,2.75E-06,4.18E-06,0.1664361272,0.1184462948,0.00542686903,0.009085200637,0.009442174067,0,0,0,1.29E-07,0.1034909875,0.003682944533
570,1.90E-07,2.05E-07,1.59E-06,2.88E-06,4.74E-06,0.168668457,0.1206607342,0.005557028687,0.008902036515,0.009502316969,0,0,0,1.21E-07,0.1034962,0.003683046712
570.1,2.20E-07,2.05E-07,1.46E-06,3.03E-06,5.42E-06,0.1715965409,0.1234160767,0.005723333091,0.00874527999,0.009576121157,0,0,0,9.30E-08,0.1035016336,0.003683191899
570.2,2.57E-07,2.07E-07,1.36E-06,3.19E-06,6.24E-06,0.1748475233,0.1264481766,0.005914133676,0.00859418417,0.009641910727,0,0,0,6.43E-08,0.1035071693,0.00368337243
570.3,3.03E-07,2.10E-07,1.27E-06,3.37E-06,7.21E-06,0.1779803132,0.1294370095,0.006114845665,0.008427577837,0.009675239192,0,0,0,3.44E-08,0.1035126726,0.003683577766
570.4,3.60E-07,2.14E-07,1.19E-06,3.55E-06,8.34E-06,0.1810265897,0.1324008662,0.00632642663,0.008249117296,0.009678393298,0,0,0,3.33E-09,0.1035180092,0.003683797369
570.5,4.32E-07,2.20E-07,1.12E-06,3.74E-06,9.63E-06,0.184104545,0.1354219502,0.006552904286,0.008066056581,0.009658251376,0,0,0,0,0.1035230446,0.003684020698
570.6,5.22E-07,2.27E-07,1.06E-06,3.95E-06,1.10E-05,0.187205656,0.1384903654,0.006793939943,0.007879604809,0.00961481514,0,0,0,0,0.1035276445,0.003684237215
570.7,6.37E-07,2.36E-07,1.01E-06,4.17E-06,1.24E-05,0.1902982435,0.1415784799,0.00704823866,0.007690244799,0.009547046609,0,0,0,0,0.1035316743,0.003684436381
570.8,7.85E-07,2.47E-07,9.75E-07,4.39E-06,1.37E-05,0.1933847223,0.1446832627,0.007315608536,0.007500146446,0.009455824227,0,0,0,0,0.1035349998,0.003684607655
570.9,9.75E-07,2.59E-07,9.41E-07,4.63E-06,1.45E-05,0.1964736159,0.1478059412,0.007595996943,0.007311846913,0.009342407888,0,0,0,0,0.1035374865,0.0036847405
571,1.22E-06,2.74E-07,9.12E-07,4.87E-06,1.49E-05,0.1995637886,0.1509402628,0.007888853086,0.007127648069,0.009207666491,0,0,0,0,0.103539,0.003684824375
571.1,1.52E-06,2.93E-07,8.88E-07,5.13E-06,1.47E-05,0.2026528259,0.1540786623,0.008193208469,0.006949966158,0.00905276109,0,0,0,0,0.1035394615,0.00368485232
571.2,1.90E-06,3.14E-07,8.69E-07,5.40E-06,1.40E-05,0.205742855,0.1572157733,0.008507968257,0.006781509921,0.008879834646,0,0,0,0,0.1035390143,0.003684831689
571.3,2.35E-06,3.39E-07,8.53E-07,5.67E-06,1.28E-05,0.2088350113,0.1603448989,0.008831809067,0.006625120318,0.008691239592,0,0,0,0,0.1035378574,0.003684773412
571.4,2.87E-06,3.68E-07,8.40E-07,5.96E-06,1.16E-05,0.2119219213,0.1634529607,0.009162917715,0.006483211526,0.008489140949,0,0,0,0,0.1035361898,0.003684688422
571.5,3.41E-06,4.03E-07,8.31E-07,6.25E-06,1.03E-05,0.2150014575,0.1665322072,0.009499694476,0.006357535856,0.008276112468,0,0,0,0,0.1035342104,0.00368458765
571.6,3.90E-06,4.44E-07,8.26E-07,6.54E-06,9.14E-06,0.2181009876,0.1695978663,0.009841734581,0.006250599594,0.008055991139,0,0,0,0,0.1035321182,0.003684482028
571.7,4.26E-06,4.94E-07,8.23E-07,6.84E-06,8.09E-06,0.2212278854,0.1726496589,0.01018765508,0.006164329578,0.007831897678,0,0,0,0,0.1035301121,0.003684382488
571.8,4.47E-06,5.53E-07,8.24E-07,7.14E-06,7.16E-06,0.224280054,0.1756014288,0.01053079991,0.006097735205,0.007603361615,0,0,0,0,0.1035283911,0.00368429996
571.9,4.52E-06,6.23E-07,8.26E-07,7.45E-06,6.38E-06,0.2272301258,0.1784245294,0.01086757225,0.006052121066,0.007373099798,0,0,0,0,0.103527154,0.003684245378
572,4.45E-06,7.11E-07,8.32E-07,7.76E-06,5.71E-06,0.2304591203,0.1814114524,0.01121405851,0.006039536332,0.007156798416,0,0,0,0,0.1035266,0.003684229672
572.1,4.32E-06,8.21E-07,8.43E-07,8.10E-06,5.16E-06,0.2342891154,0.1848107661,0.01158472509,0.006070024697,0.006966245286,0,0,0,0,0.1035268754,0.003684260376
572.2,4.16E-06,9.58E-07,8.59E-07,8.45E-06,4.71E-06,0.2383980358,0.1883638647,0.01196258093,0.006137119454,0.006792983492,0,0,0,0,0.1035279167,0.003684331433
572.3,3.99E-06,1.13E-06,8.78E-07,8.78E-06,4.32E-06,0.2424048619,0.1917630441,0.01232646819,0.006233396959,0.006628793581,0,0,0,0,0.1035296079,0.003684433386
572.4,3.83E-06,1.34E-06,8.99E-07,9.11E-06,3.99E-06,0.2463369514,0.1950233642,0.01267525524,0.006361427188,0.006478101274,0,0,0,5.15E-09,0.1035318331,0.00368455678
572.5,3.70E-06,1.63E-06,9.24E-07,9.43E-06,3.71E-06,0.2502963987,0.1982219363,0.01301207574,0.006524085949,0.006347208747,0,0,0,5.46E-08,0.1035344761,0.003684692158
572.6,3.60E-06,2.01E-06,9.53E-07,9.75E-06,3.48E-06,0.254275867,0.2013498658,0.01333457693,0.006721070038,0.006239491907,0,0,0,7.70E-08,0.1035374211,0.003684830065
572.7,3.53E-06,2.51E-06,9.85E-07,1.01E-05,3.27E-06,0.2582479985,0.2043825311,0.01363932317,0.006951370932,0.006158034958,0,0,0,9.99E-08,0.103540552,0.003684961045
572.8,3.49E-06,3.18E-06,1.02E-06,1.03E-05,3.10E-06,0.2622147826,0.2073187207,0.01392440603,0.007214556348,0.00610682829,0,0,0,1.24E-07,0.1035437528,0.003685075641
572.9,3.46E-06,4.12E-06,1.06E-06,1.06E-05,2.96E-06,0.2661835559,0.2101616131,0.01418823015,0.007510159622,0.006090121114,0,0,0,1.48E-07,0.1035469074,0.003685164399
573,3.46E-06,5.54E-06,1.11E-06,1.09E-05,2.84E-06,0.2701536981,0.2129080089,0.01442894163,0.007837312296,0.006112108035,0,0,0,1.73E-07,0.1035499,0.003685217862
573.1,3.47E-06,7.68E-06,1.17E-06,1.12E-05,2.73E-06,0.2741232202,0.2155543929,0.01464531627,0.008194971616,0.006176051398,0,0,0,1.45E-07,0.103552647,0.003685229882
573.2,3.51E-06,1.09E-05,1.23E-06,1.14E-05,2.65E-06,0.2780926137,0.2181024641,0.01483672633,0.008582108812,0.006283252691,0,0,0,1.17E-07,0.1035551949,0.003685207546
573.3,3.56E-06,1.61E-05,1.29E-06,1.17E-05,2.58E-06,0.2820624989,0.2205547305,0.01500268841,0.008997551588,0.006434730589,0,0,0,8.74E-08,0.1035576228,0.003685161248
573.4,3.61E-06,2.63E-05,1.37E-06,1.19E-05,2.52E-06,0.2860315293,0.222913023,0.01514279787,0.009439585073,0.006631409433,0,0,0,5.72E-08,0.1035600098,0.003685101382
573.5,3.67E-06,4.53E-05,1.45E-06,1.20E-05,2.48E-06,0.2899992132,0.2251812774,0.01525695407,0.009905698494,0.006874181931,0,0,0,2.61E-08,0.103562435,0.003685038342
573.6,3.72E-06,7.98E-05,1.55E-06,1.22E-05,2.46E-06,0.2939704448,0.2273680907,0.01534546346,0.0103932993,0.007164020446,0,0,0,0,0.1035649773,0.003684982523
573.7,3.77E-06,0.0001280734599,1.66E-06,1.24E-05,2.44E-06,0.2979465707,0.2294796096,0.015408539,0.01089950308,0.007501773158,0,0,0,0,0.1035677159,0.003684944318
573.8,3.81E-06,0.000153065241,1.79E-06,1.26E-05,2.44E-06,0.3019093604,0.2315072739,0.0154454769,0.01142051653,0.00788773534,0,0,0,0,0.1035707299,0.003684934122
573.9,3.84E-06,0.0001249743707,1.93E-06,1.27E-05,2.44E-06,0.3058539198,0.233453264,0.01545637009,0.01195281144,0.00832244052,0,0,0,0,0.1035740982,0.00368496233
574,3.86E-06,7.78E-05,2.09E-06,1.28E-05,2.46E-06,0.309848276,0.2353751851,0.01544521192,0.01249562317,0.008808398603,0,0,0,0,0.1035779,0.003685039335
574.1,3.86E-06,5.08E-05,2.28E-06,1.30E-05,2.49E-06,0.3139499345,0.2373222717,0.01541605699,0.0130480315,0.009347096633,0,0,0,0,0.1035821724,0.003685171719
574.2,3.84E-06,3.96E-05,2.49E-06,1.31E-05,2.54E-06,0.3181013943,0.239259094,0.01536756918,0.01360450766,0.009934945682,0,0,0,0,0.1035867854,0.003685350813
574.3,3.80E-06,3.18E-05,2.73E-06,1.33E-05,2.60E-06,0.3222346283,0.2411438234,0.01529813491,0.01415870978,0.01056735388,0,0,0,6.70E-08,0.1035915667,0.003685564134
574.4,3.75E-06,2.57E-05,3.01E-06,1.33E-05,2.67E-06,0.3263545126,0.2429896928,0.01520971341,0.01470756464,0.01124161379,0,0,0,1.47E-07,0.1035963444,0.0036857992
574.5,3.69E-06,2.21E-05,3.34E-06,1.34E-05,2.76E-06,0.3304792731,0.2448190473,0.01510474459,0.01524921926,0.01195531951,0,0,0,2.29E-07,0.1036009465,0.003686043529
574.6,3.62E-06,2.00E-05,3.72E-06,1.34E-05,2.87E-06,0.3346076309,0.2466397894,0.01498472147,0.01578102139,0.01270524441,0,0,0,2.06E-07,0.1036052008,0.003686284639
574.7,3.55E-06,1.85E-05,4.14E-06,1.35E-05,2.99E-06,0.3387347102,0.248457508,0.01485097718,0.01630012813,0.01348780565,0,0,0,1.82E-07,0.1036089353,0.003686510048
574.8,3.47E-06,1.75E-05,4.63E-06,1.36E-05,3.14E-06,0.3428607493,0.2502819044,0.01470506693,0.01680392079,0.0142993924,0,0,0,1.58E-07,0.1036119781,0.003686707272
574.9,3.40E-06,1.71E-05,5.20E-06,1.36E-05,3.31E-06,0.3469870268,0.2521237453,0.01454856512,0.01728982818,0.01513623535,0,0,0,1.33E-07,0.103614157,0.003686863831
575,3.33E-06,1.72E-05,5.85E-06,1.37E-05,3.51E-06,0.3511138676,0.2539931189,0.01438310905,0.01775522991,0.01599432772,0,0,0,1.08E-07,0.1036153,0.003686967241
575.1,3.26E-06,1.77E-05,6.58E-06,1.37E-05,3.74E-06,0.3552410332,0.2558990726,0.01421065583,0.01819746157,0.01686952506,0,0,0,4.87E-08,0.1036153064,0.003687008581
575.2,3.20E-06,1.86E-05,7.38E-06,1.38E-05,4.02E-06,0.3593669859,0.2578496859,0.01403313625,0.01861376608,0.017757554,0,0,0,0,0.1036143613,0.00368699317
575.3,3.16E-06,2.00E-05,8.27E-06,1.38E-05,4.35E-06,0.363491401,0.2598541883,0.0138524967,0.0190014493,0.01865400826,0,0,0,0,0.1036127208,0.003686929886
575.4,3.13E-06,2.21E-05,9.20E-06,1.38E-05,4.74E-06,0.3676201043,0.2619250445,0.01367072767,0.01935899673,0.01955461233,0,0,0,0,0.1036106413,0.003686827609
575.5,3.10E-06,2.50E-05,1.01E-05,1.38E-05,5.19E-06,0.3717546335,0.2640698279,0.01348940829,0.01968590828,0.0204547036,0,0,0,0,0.1036083792,0.003686695217
575.6,3.09E-06,2.94E-05,1.10E-05,1.38E-05,5.74E-06,0.3758732226,0.2662796793,0.01330926608,0.01998056336,0.02134811127,0,0,0,0,0.1036061908,0.00368654159
575.7,3.09E-06,3.59E-05,1.19E-05,1.38E-05,6.38E-06,0.3799700455,0.2685574062,0.01313165466,0.02024219781,0.02222925185,0,0,0,0,0.1036043323,0.003686375606
575.8,3.11E-06,4.51E-05,1.25E-05,1.38E-05,7.16E-06,0.3841263409,0.2709675019,0.01296088826,0.02047470685,0.02309755211,0,0,0,0,0.1036030601,0.003686206145
575.9,3.14E-06,5.81E-05,1.28E-05,1.37E-05,8.11E-06,0.3883638749,0.2735324586,0.01279907552,0.02067881294,0.02394908871,0,0,0,0,0.1036026306,0.003686042085
576,3.19E-06,7.94E-05,1.29E-05,1.37E-05,9.25E-06,0.3923794592,0.2760465265,0.01263778627,0.02083792648,0.0247593591,0,0,0,0,0.1036033,0.003685892305
576.1,3.25E-06,0.0001092679767,1.28E-05,1.36E-05,1.06E-05,0.3959168098,0.2783364308,0.01247080543,0.02093801369,0.02550620732,0,0,0,0,0.1036052399,0.003685764129
576.2,3.33E-06,0.0001294570098,1.24E-05,1.34E-05,1.23E-05,0.3992322138,0.2805869136,0.01230827922,0.02099220415,0.02620142911,0,0,0,0,0.1036082823,0.003685658655
576.3,3.43E-06,0.000123319866,1.18E-05,1.33E-05,1.43E-05,0.4026288598,0.2830148707,0.01216104868,0.02101588707,0.02686143384,0,0,0,4.55E-08,0.1036121748,0.003685575427
576.4,3.55E-06,9.92E-05,1.11E-05,1.32E-05,1.66E-05,0.4060849683,0.2856071189,0.01202947678,0.02100815268,0.02748190468,0,0,0,9.79E-08,0.1036166646,0.003685513988
576.5,3.70E-06,7.04E-05,1.04E-05,1.31E-05,1.93E-05,0.4095192976,0.2883066899,0.01191216918,0.02096623949,0.02805425432,0,0,0,1.51E-07,0.1036214992,0.003685473881
576.6,3.87E-06,4.57E-05,9.73E-06,1.30E-05,2.22E-05,0.4129377228,0.2911177076,0.01181048235,0.02089203099,0.02857558721,0,0,0,8.18E-08,0.1036264258,0.003685454649
576.7,4.06E-06,3.06E-05,9.05E-06,1.29E-05,2.50E-05,0.4163620231,0.2940555195,0.0117263068,0.02078819425,0.0290440846,0,0,0,1.11E-08,0.1036311918,0.003685455836
576.8,4.30E-06,2.24E-05,8.40E-06,1.27E-05,2.72E-05,0.4197904773,0.2971189348,0.01166095303,0.02065617914,0.02945626494,0,0,0,0,0.1036355446,0.003685476984
576.9,4.57E-06,1.67E-05,7.81E-06,1.26E-05,2.83E-05,0.4232172102,0.3003037944,0.01161573868,0.02049723455,0.02980828385,0,0,0,0,0.1036392316,0.003685517637
577,4.90E-06,1.26E-05,7.28E-06,1.24E-05,2.80E-05,0.4266432317,0.3036113795,0.01159197372,0.0203129473,0.03009676996,0,0,0,0,0.103642,0.003685577338
577.1,5.26E-06,9.81E-06,6.80E-06,1.22E-05,2.64E-05,0.430070263,0.3070422495,0.01159038904,0.02010476708,0.03032000204,0,0,0,0,0.1036436721,0.003685654927
577.2,5.69E-06,7.91E-06,6.38E-06,1.20E-05,2.38E-05,0.4334959863,0.3105912324,0.01161152482,0.01987377567,0.03047785346,0,0,0,0,0.1036443694,0.003685746431
577.3,6.19E-06,6.50E-06,6.00E-06,1.18E-05,2.10E-05,0.4369193917,0.31425363,0.01165604094,0.01962116659,0.03057044432,0,0,0,0,0.1036442879,0.003685847175
577.4,6.78E-06,5.43E-06,5.67E-06,1.16E-05,1.82E-05,0.4403487408,0.31802993,0.01172484488,0.01934928166,0.0305985963,0,0,0,0,0.1036436241,0.003685952483
577.5,7.45E-06,4.62E-06,5.38E-06,1.13E-05,1.56E-05,0.4437863513,0.3219148297,0.01181868194,0.01906095028,0.03056275751,0,0,0,0,0.1036425741,0.003686057679
577.6,8.22E-06,3.99E-06,5.13E-06,1.10E-05,1.33E-05,0.4472014953,0.3258785202,0.01193749567,0.01875773873,0.03046116763,0,0,0,0,0.1036413341,0.003686158088
577.7,9.11E-06,3.50E-06,4.91E-06,1.08E-05,1.15E-05,0.4505859113,0.3299067895,0.01208189585,0.01844237208,0.03029373324,0,0,0,0,0.1036401005,0.003686249033
577.8,1.01E-05,3.11E-06,4.73E-06,1.05E-05,9.94E-06,0.4540542497,0.3340752682,0.01225586518,0.01812264212,0.03006860531,0,0,0,0,0.1036390695,0.00368632584
577.9,1.14E-05,2.79E-06,4.57E-06,1.02E-05,8.66E-06,0.4576372387,0.3383987468,0.01246125208,0.01780274923,0.02978802988,0,0,0,0,0.1036384372,0.003686383832
578,1.27E-05,2.53E-06,4.42E-06,9.93E-06,7.61E-06,0.4609070043,0.3425521777,0.01268687372,0.01746953857,0.02942488549,0,0,0,0,0.1036384,0.003686418334
